,HP_diff,Attack_diff,Defense_diff,Sp. Atk_diff,Sp. Def_diff,Speed_diff,stats_sum_diff,First_win,First_pokemon_Legendary,Second_pokemon_Legendary,Relation
469,-76,-52,33,-12,0,-68,-175,0,0,0,0.5
470,10,13,10,28,35,20,116,1,0,0,1.0
471,-75,10,-35,-70,-80,5,-245,1,0,0,2.0
472,-60,-55,-60,-70,-80,-25,-350,0,0,1,1.0
473,60,-5,5,15,55,50,180,1,0,0,0.25
474,-11,3,18,-15,-2,-2,-9,0,0,0,1.0
475,0,3,-8,-9,-9,3,-20,1,0,0,1.0
476,26,33,27,15,20,-25,96,0,0,0,1.0
477,15,25,-15,45,-15,15,70,1,1,0,0.5
478,-29,-28,-3,-35,-5,-15,-115,0,0,0,0.5
479,-15,-15,-30,-37,-63,-14,-174,0,0,0,0.5
480,39,37,39,46,36,15,212,1,0,0,0.5
481,10,-36,-15,0,-5,-49,-95,0,0,0,2.0
482,36,22,65,45,17,77,262,1,1,0,1.0
483,-51,-11,-42,-36,-52,-18,-210,0,0,0,0.5
484,32,26,27,45,25,20,175,1,1,0,1.0
485,34,-21,-15,17,28,11,54,1,0,0,0.5
486,-45,-54,10,-25,-40,-52,-206,0,0,0,1.0
487,10,110,25,55,15,0,215,0,0,0,1.0
488,2,20,17,103,78,48,268,1,0,0,1.0
489,10,95,50,25,70,68,318,1,0,0,2.0
490,-18,-15,-20,-5,15,-11,-54,0,0,0,1.0
491,0,30,116,41,-3,27,211,1,0,0,0.25
492,-45,-35,-55,-65,-55,30,-225,1,0,0,1.0
493,15,35,15,20,10,10,105,1,0,0,1.0
494,0,5,10,-30,25,20,30,1,0,0,2.0
495,45,85,3,15,3,9,160,1,0,0,0.5
496,20,30,20,0,0,45,115,1,0,0,1.0
497,-32,-60,-31,-60,-50,-42,-275,0,0,0,1.0
498,40,25,-65,65,-60,5,10,1,0,0,1.0
499,10,-20,20,20,25,15,70,1,1,0,0.5
500,0,-25,-61,0,2,14,-70,0,0,0,0.25
501,-16,20,100,-65,-31,-60,-52,0,0,0,4.0
502,65,50,19,45,105,31,315,1,0,0,0.5
503,50,96,-5,66,25,63,295,1,1,0,1.0
504,27,95,10,-25,0,-27,80,0,0,0,1.0
505,-25,-78,-23,-78,-23,-81,-308,0,0,0,1.0
506,190,-55,-55,25,85,-35,155,0,0,0,1.0
507,14,56,5,50,15,55,195,1,1,0,1.0
508,-25,-45,-30,-5,-30,15,-120,1,0,0,0.5
509,21,140,75,5,65,44,350,1,0,0,2.0
510,-78,-90,-25,-10,-60,-42,-305,0,0,0,1.0
511,35,-10,5,10,10,-25,25,0,0,0,2.0
512,-40,-45,-45,-25,-40,-20,-215,0,0,0,0.5
513,20,45,45,-45,-55,-70,-60,1,0,0,2.0
514,25,20,136,11,17,-13,196,0,0,0,2.0
515,-13,20,-5,0,-20,-7,-25,0,0,0,0.5
516,-24,-33,-40,-115,-65,37,-240,1,0,0,1.0
517,22,40,18,25,15,15,135,1,0,0,1.0
518,30,28,-5,43,10,-21,85,0,0,0,1.0
519,18,90,20,0,50,60,238,0,0,0,2.0
520,15,-15,-5,65,15,65,140,1,0,0,4.0
521,-5,25,-20,-10,-20,-20,-50,0,0,0,0.5
522,21,-15,20,25,60,-21,90,0,1,1,2.0
523,-30,15,10,15,10,100,120,1,1,0,1.0
524,55,95,25,70,10,45,300,1,0,0,1.0
525,-55,-90,-108,-50,-58,-14,-375,0,0,1,2.0
526,-14,-58,-24,21,-44,34,-85,1,0,0,1.0
527,-72,-125,-95,-75,-65,-50,-482,0,0,1,0.25
528,2,20,25,20,75,-2,140,0,0,0,1.0
529,70,88,35,-20,-5,-40,128,1,0,0,0.5
530,85,40,50,15,45,50,285,0,1,0,0.25
531,10,-5,15,-10,10,-30,-10,0,0,0,1.0
532,-32,6,-11,-44,-29,-69,-179,0,0,0,0.5
533,-5,35,5,60,20,20,135,1,0,0,1.0
534,50,15,35,40,10,-65,85,0,0,0,1.0
535,-55,-60,-40,-60,-25,-50,-290,0,0,1,1.0
536,-15,-75,-75,-110,-40,-50,-365,0,0,1,1.0
537,11,18,-57,45,-61,19,-25,1,0,0,2.0
538,19,-4,15,10,10,10,60,1,0,0,2.0
539,0,0,20,-35,-15,-15,-45,0,0,0,4.0
540,26,42,26,29,-14,43,152,1,0,0,1.0
541,5,35,50,20,0,-25,85,0,0,0,0.5
542,85,35,40,30,30,-10,210,0,0,0,4.0
543,3,40,57,-28,61,-14,119,0,0,0,1.0
544,20,-2,0,95,45,47,205,1,0,0,1.0
545,9,24,10,-5,10,-40,8,0,0,0,0.5
546,-37,-60,-25,-90,-45,-13,-270,0,0,1,1.0
547,38,29,68,31,22,-13,175,0,0,0,1.0
548,-45,-20,22,40,42,51,90,1,0,0,0.25
549,18,58,68,45,48,5,242,1,0,0,1.0
550,35,40,30,-20,10,0,95,0,0,0,1.0
551,-65,-41,15,-111,-15,-59,-276,0,0,1,2.0
552,-18,-45,-62,-70,-36,-40,-271,0,0,0,1.0
553,-50,-35,-30,-75,-20,0,-210,0,0,0,0.25
554,-10,-27,5,-37,-35,-25,-129,0,0,0,0.5
555,-55,27,12,-16,-6,-17,-55,1,0,0,1.0
556,-15,10,5,-65,-35,-30,-130,0,0,0,1.0
557,-6,-15,2,-2,13,-2,-10,0,0,0,1.0
558,-25,-74,-131,-1,7,12,-212,1,0,0,1.0
559,80,124,135,60,85,11,495,1,0,0,1.0
560,65,25,-20,25,-15,0,80,0,0,0,1.0
561,-32,-45,-21,15,-32,-30,-145,0,0,0,0.125
562,20,10,5,35,-10,25,85,1,0,0,8.0
563,-5,-5,95,-35,95,20,165,1,0,0,1.0
564,-10,-21,-10,-5,0,-84,-130,0,0,0,0.25
565,-8,-57,5,-40,25,-13,-88,0,0,0,0.5
566,-41,-10,-5,-42,8,-1,-91,0,0,0,0.5
567,-5,25,5,-5,-5,45,60,1,0,0,2.0
568,27,-13,-75,17,-75,89,-30,1,0,0,1.0
569,-10,-13,-1,-1,31,69,75,1,0,0,1.0
570,-60,-50,-45,-105,-45,-85,-390,0,0,1,1.0
571,5,5,5,80,20,39,154,0,0,0,0.25
572,30,24,30,25,30,21,160,1,0,0,2.0
573,10,-10,5,-95,45,-80,-125,0,0,0,1.0
574,4,13,35,30,44,-7,119,0,0,0,1.0
575,-40,-130,-90,-70,-10,50,-290,0,0,1,2.0
576,-40,-21,-19,20,-10,-15,-85,0,0,0,1.0
577,5,20,-25,30,-45,0,-15,0,0,0,2.0
578,-15,-25,-24,26,1,7,-30,1,0,0,1.0
579,-48,-57,-77,-4,-30,6,-210,1,0,0,4.0
580,10,25,10,55,0,-5,95,0,0,0,0.5
581,-10,-30,5,5,15,-17,-32,0,0,0,2.0
582,20,-20,15,30,85,60,190,1,1,0,2.0
583,-10,-34,30,45,-25,24,30,1,0,0,0.5
584,1,-43,-78,-18,-10,37,-111,1,0,0,2.0
585,85,80,55,75,35,5,335,1,0,0,1.0
586,-20,-56,-15,-21,-5,-89,-206,0,0,0,2.0
587,54,60,30,35,20,51,250,1,0,0,2.0
588,-29,4,42,-46,-18,-33,-80,0,0,0,0.5
589,200,-35,-35,50,110,40,330,0,0,0,1.0
590,-8,35,34,-5,65,34,155,1,0,0,1.0
591,41,75,38,23,48,-30,195,0,0,0,1.0
592,6,27,10,-15,10,-35,3,0,0,0,1.0
593,-106,35,70,5,4,-30,-22,0,0,0,1.0
594,-5,-10,-15,66,42,32,110,1,0,0,2.0
595,18,100,35,30,-65,5,123,1,0,0,0.5
596,5,-5,-5,10,-15,5,-5,1,0,0,2.0
597,55,-34,55,95,55,14,240,1,0,0,1.0
598,-51,-65,-78,-108,-63,-5,-370,0,0,1,1.0
599,41,70,10,105,41,55,322,1,1,0,4.0
600,-20,-65,-30,-110,-50,-95,-370,0,0,0,1.0
601,-30,5,-30,-35,-5,-45,-140,0,0,1,1.0
602,-30,-30,30,-20,-30,-65,-145,0,0,0,0.25
603,-30,-40,-65,-20,-10,-10,-175,0,0,0,1.0
604,50,15,-25,10,-15,-50,-15,0,0,0,2.0
605,-35,-24,-63,10,-43,35,-120,1,0,0,2.0
606,43,20,9,20,13,25,130,1,1,0,0.5
607,-30,-45,-40,-75,-45,45,-190,1,0,0,1.0
608,26,54,9,64,9,43,205,1,0,0,0.5
609,-15,-15,-35,-5,-35,15,-90,1,0,0,1.0
610,-40,-55,-48,-55,-48,26,-220,1,0,0,0.5
611,-50,-40,-21,-20,-27,-31,-189,0,0,0,0.25
612,-22,-5,-105,-35,-105,-8,-280,0,0,1,1.0
613,-5,-20,-13,60,40,-10,52,0,0,0,1.0
614,-36,-2,15,-45,-50,-2,-120,0,0,0,1.0
615,-29,-19,-40,-73,-36,-64,-261,0,0,0,2.0
616,-10,10,-10,5,5,-20,-20,0,0,0,1.0
617,-20,-65,-25,-70,40,-35,-175,0,0,0,1.0
618,15,-11,-25,20,20,11,30,1,0,0,8.0
619,-10,20,9,-30,-6,-13,-30,0,0,0,1.0
620,-21,8,8,-44,-34,61,-22,1,0,0,1.0
621,-44,-64,-50,25,-30,10,-153,1,0,0,2.0
622,-40,10,-25,-50,-55,30,-130,1,0,0,1.0
623,-15,-5,-30,35,-35,-20,-70,0,0,0,1.0
624,40,75,39,60,44,14,272,1,0,0,2.0
625,-50,-5,31,40,76,20,112,1,0,0,1.0
626,-27,-3,-2,-62,-68,2,-160,1,0,0,1.0
627,1,-3,3,-13,5,2,-5,1,0,0,2.0
628,10,15,52,15,-10,25,107,1,0,0,1.0
629,-14,-23,-10,-70,-40,-18,-175,0,0,0,1.0
630,20,42,-35,-20,10,3,20,1,0,0,0.5
631,7,-7,8,70,60,15,153,1,0,0,1.0
632,-45,-90,55,-5,85,15,15,0,0,0,0.5
633,45,31,20,106,60,64,326,1,0,0,2.0
634,70,108,2,78,12,60,330,1,1,0,0.5
635,32,40,35,85,40,70,302,1,0,0,4.0
636,20,-10,10,25,20,-25,40,0,0,0,0.25
637,11,-11,-33,-60,-30,-2,-125,0,0,0,2.0
638,0,25,0,55,0,40,120,1,0,0,0.5
639,-45,70,55,60,-5,73,208,1,0,0,1.0
640,-40,35,92,65,87,71,310,1,0,0,1.0
641,-25,35,45,70,75,115,315,1,0,0,1.0
642,-30,15,35,-65,-55,-60,-160,0,0,0,2.0
643,25,-30,25,-70,30,-50,-70,0,0,0,1.0
644,15,-32,-15,-55,-15,-60,-162,0,0,1,1.0
645,-8,14,-10,-20,-39,0,-63,0,0,0,1.0
646,-15,-2,-40,7,-30,-15,-95,0,0,0,0.5
647,-15,-30,-90,-55,-85,15,-260,0,0,0,0.25
648,-19,20,0,-15,-10,45,21,1,0,0,1.0
649,5,-75,35,20,50,-10,25,0,0,0,2.0
650,-35,-145,-55,0,-30,-25,-290,0,0,0,0.5
651,45,40,25,75,85,15,285,1,0,0,1.0
652,55,88,-167,88,-167,96,-7,1,0,0,2.0
653,-40,-70,-125,-20,-5,10,-250,1,0,0,2.0
654,-25,-10,-35,-45,20,5,-90,1,0,0,1.0
655,-15,-10,2,-5,45,50,67,1,0,0,0.5
656,-85,-25,-43,-20,-15,3,-185,1,0,1,0.5
657,-14,-49,-25,50,5,-25,-58,0,0,0,0.5
658,6,-5,-2,-2,3,-10,-10,0,0,0,1.0
659,-29,-41,-11,7,-16,32,-58,1,0,0,1.0
660,215,-35,-25,45,95,0,295,0,0,0,1.0
661,30,5,50,35,15,-85,50,0,0,0,1.0
662,8,-20,20,30,35,17,90,0,0,0,2.0
663,45,70,30,70,30,50,295,1,1,0,1.0
664,22,20,25,-20,5,-37,15,0,0,0,0.5
665,12,-26,41,-91,31,-72,-105,0,0,0,0.5
666,63,38,-3,26,1,54,179,0,0,0,1.0
667,8,12,40,14,-7,-11,56,0,0,0,2.0
668,20,5,-25,70,-35,-30,5,0,0,0,1.0
669,17,-31,-13,-16,7,-24,-60,0,0,0,0.25
670,-40,-50,-30,-119,-99,0,-338,0,0,1,0.25
671,-30,-30,-26,-70,-46,-58,-260,0,0,0,2.0
672,10,10,-2,-35,-2,-11,-30,0,0,0,2.0
673,-30,20,-10,-16,-56,-10,-102,0,0,0,2.0
674,-25,-110,-10,-85,-30,-85,-345,0,0,0,1.0
675,-35,30,-28,-20,-55,3,-105,1,0,0,1.0
676,-5,84,6,106,-6,65,250,1,1,0,1.0
677,70,70,0,20,-100,40,100,1,1,1,1.0
678,-10,-5,-120,4,-2,28,-105,1,0,0,2.0
679,40,45,16,56,32,52,241,1,0,0,0.5
680,81,71,65,51,48,34,350,1,1,0,1.0
681,-19,22,83,-13,83,-36,120,0,0,0,0.25
682,30,30,20,20,30,70,200,1,0,0,4.0
683,39,68,33,-7,10,-3,140,0,0,0,1.0
684,-30,-95,-195,-30,-40,5,-385,0,0,0,1.0
685,56,-29,-71,56,-21,45,36,0,0,0,1.0
686,-15,42,-25,22,-70,23,-23,1,0,0,2.0
687,75,117,52,67,42,31,384,1,1,0,0.5
688,17,27,52,18,44,-15,143,0,0,0,1.0
689,5,-9,15,61,0,29,101,1,0,0,0.5
690,15,-7,13,-62,8,-35,-68,0,0,0,1.0
691,-60,-23,-23,-40,-41,-17,-204,1,0,0,1.0
692,0,-23,21,-5,38,-31,0,0,0,0,2.0
693,-6,-2,25,0,24,-21,20,0,0,0,0.5
694,5,5,-20,-17,-53,66,-14,1,0,0,2.0
695,-65,40,-110,125,-35,110,65,1,1,0,2.0
696,-52,-25,-35,-10,-15,5,-132,1,0,0,1.0
697,45,60,70,40,25,35,275,1,1,0,1.0
698,22,108,55,25,75,60,345,1,0,0,1.0
699,-15,-70,-25,10,-20,-40,-160,0,0,0,0.25
700,62,114,102,68,54,33,433,1,1,0,1.0
701,10,15,-105,-20,35,35,-30,1,0,0,2.0
702,31,54,-15,50,20,35,175,1,0,0,1.0
703,25,5,-35,5,20,80,100,1,0,0,1.0
704,-83,-35,-22,-17,-41,-3,-201,0,0,0,1.0
705,-80,-125,-75,-50,-10,-30,-370,0,0,1,0.25
706,-60,-103,-45,-17,5,-25,-245,0,0,0,2.0
707,-20,-58,-25,-115,-80,-22,-320,0,0,1,0.5
708,38,83,42,39,44,40,286,1,0,0,1.0
709,33,-24,56,15,56,-1,135,0,0,0,1.0
710,2,15,2,13,6,37,75,1,0,0,2.0
711,29,47,12,30,31,31,180,1,1,0,0.5
712,-60,-65,27,35,47,6,-10,1,0,0,0.5
713,34,23,0,120,90,13,280,0,1,0,1.0
714,18,19,23,50,25,25,160,1,0,0,1.0
715,5,5,-130,105,25,80,90,1,1,0,0.5
716,1,34,-1,51,11,-15,81,0,1,0,1.0
717,-8,-8,12,-64,-32,-52,-152,0,0,0,0.5
718,0,-67,17,51,37,43,81,1,0,0,1.0
719,-39,24,-14,-21,-39,38,-51,1,0,0,1.0
720,60,90,90,95,70,5,410,1,1,0,0.5
721,10,-40,-25,-15,-15,-45,-130,0,0,0,0.5
722,30,10,75,25,30,25,195,1,0,0,0.5
723,55,128,30,153,130,61,557,1,1,0,1.0
724,5,65,-45,85,5,5,120,1,0,0,0.5
725,5,20,29,-20,60,11,105,1,0,0,1.0
726,-64,-26,-24,-41,-24,18,-161,0,0,0,0.5
727,15,50,85,10,55,-10,205,0,0,0,1.0
728,40,64,8,64,8,-4,180,0,0,0,1.0
729,-15,20,-10,30,0,15,40,1,0,0,1.0
730,-10,0,5,-35,5,-20,-55,0,0,0,2.0
731,-1,-11,-5,39,2,-4,20,0,1,1,1.0
732,0,40,0,-50,20,85,95,1,0,0,2.0
733,28,-2,55,16,91,-8,180,0,1,0,0.25
734,35,-80,20,-15,20,-25,-45,0,0,0,0.5
735,-75,-35,15,-15,75,25,-10,1,0,0,1.0
736,80,-20,30,10,35,-15,120,0,1,0,1.0
737,4,13,13,20,15,-25,40,0,0,0,1.0
738,20,2,-41,-30,1,53,5,1,0,0,1.0
739,55,15,39,38,65,21,233,1,0,0,2.0
740,48,3,28,45,48,0,172,0,0,0,1.0
741,20,20,65,30,-10,30,155,1,0,0,0.5
742,-25,-5,-25,-70,15,5,-105,1,0,0,4.0
743,-20,0,-7,-60,-82,-46,-215,0,0,0,4.0
744,-40,8,-8,-68,-59,-13,-180,0,0,0,1.0
745,60,97,75,32,70,-50,284,1,0,0,0.5
746,40,-10,10,0,0,-50,-10,0,0,0,1.0
747,26,60,40,48,42,44,260,1,0,0,2.0
748,-51,-13,22,38,-7,11,0,1,0,0,1.0
749,-24,-46,-39,9,-39,38,-101,1,0,0,0.5
750,70,70,60,10,50,10,270,1,0,0,1.0
751,-36,18,-20,23,-15,61,31,1,0,0,1.0
752,-20,8,-35,-22,-40,75,-34,0,0,0,1.0
753,-20,17,-10,-8,-27,38,-10,1,0,0,1.0
754,49,33,20,50,15,-95,72,0,0,0,0.5
755,26,-1,35,82,15,23,180,1,0,0,0.5
756,-35,-50,-45,25,-90,2,-193,1,0,0,1.0
757,-25,-5,-20,15,-20,-75,-130,0,0,0,2.0
758,0,0,4,-40,-16,-28,-80,0,0,0,1.0
759,15,10,-3,-8,-3,-19,-8,0,0,0,0.5
760,-10,-10,-10,0,25,15,10,1,0,0,1.0
761,-15,10,15,45,10,5,70,1,0,0,1.0
762,29,12,50,-3,45,-54,79,0,0,0,1.0
763,44,50,53,45,25,18,235,1,1,0,2.0
764,5,-10,20,-5,20,-24,6,0,0,0,1.0
765,30,-2,-72,33,-72,56,-27,1,0,0,1.0
766,15,77,35,77,10,-80,134,1,0,0,1.0
767,60,105,65,66,55,25,376,1,0,0,2.0
768,10,55,-35,80,10,70,190,1,0,0,1.0
769,28,65,15,-55,5,-5,53,0,0,0,0.25
770,-10,13,7,-40,-15,-15,-60,0,0,0,2.0
771,5,15,-10,5,20,-10,25,0,0,0,1.0
772,-25,-50,-34,-30,-44,-45,-228,0,0,0,1.0
773,-5,-25,20,20,30,25,65,1,0,0,1.0
774,-30,-55,55,-35,5,-60,-120,0,0,0,1.0
775,0,-25,-9,20,6,5,-3,1,0,0,1.0
776,-75,25,-50,25,-50,25,-100,1,1,1,1.0
777,-44,-48,-80,-90,-75,-18,-355,0,0,0,1.0
778,15,-35,0,-20,-30,-10,-80,0,0,0,0.5
779,45,50,60,-5,-5,-10,135,0,0,0,2.0
780,30,-12,-88,-6,-32,20,-88,1,0,0,0.0625
781,0,57,5,48,35,-20,125,0,0,0,0.5
782,-5,2,-29,35,-24,-5,-26,0,0,0,2.0
783,64,9,55,27,85,47,287,1,0,0,1.0
784,16,72,31,-1,-19,58,157,1,0,0,1.0
785,-45,-65,-40,-75,-40,-40,-305,0,0,0,1.0
786,40,-12,43,43,38,-13,139,0,0,0,2.0
787,15,-40,-20,20,-25,-35,-85,0,0,0,1.0
788,-30,-60,-120,-55,-50,5,-310,1,0,1,4.0
789,10,7,45,30,45,45,182,1,0,0,1.0
790,-8,0,5,-40,-40,-40,-123,0,0,0,1.0
791,-50,-7,-27,-78,-78,-20,-260,0,0,0,2.0
792,15,60,0,-20,-80,-20,-45,1,0,0,1.0
793,-25,-43,-22,40,30,20,0,1,0,0,1.0
794,-5,15,35,-30,-20,-55,-60,0,0,0,4.0
795,0,19,5,19,60,-4,99,0,0,0,0.25
796,-25,-25,5,45,5,5,10,1,0,0,2.0
797,-50,0,-43,-30,-55,53,-125,0,0,0,2.0
798,-13,-14,-62,-8,2,-34,-129,0,0,0,2.0
799,78,61,-46,16,-1,-18,90,1,0,0,0.5
800,0,-75,-45,-25,-10,-45,-200,0,0,0,0.5
801,10,20,-75,25,-45,5,-60,1,0,0,1.0
802,85,95,75,-15,0,-45,195,1,0,0,1.0
803,9,-19,20,-11,5,-19,-15,1,0,0,1.0
804,-20,-73,-50,-88,-55,45,-241,0,0,0,2.0
805,70,65,70,0,65,20,290,1,0,0,1.0
806,-30,-29,-25,37,-25,-14,-86,0,0,0,2.0
807,35,50,15,80,-25,-40,115,0,0,0,0.5
808,20,0,10,-35,-10,-40,-55,0,0,0,1.0
809,40,45,50,60,45,55,295,1,0,0,1.0
810,-15,-20,5,80,70,70,190,1,0,0,1.0
811,-40,-90,-40,-95,-40,-40,-345,0,0,0,1.0
812,-41,-5,-34,49,8,59,36,1,0,0,1.0
813,30,15,0,75,115,55,290,1,0,0,1.0
814,45,-3,23,-25,-15,-55,-30,1,0,0,2.0
815,-48,-35,-15,-20,-5,-72,-195,0,0,0,0.25
816,-46,-82,-41,-17,-25,-34,-245,0,0,0,1.0
817,-4,7,-14,-46,-14,12,-59,1,0,0,1.0
818,-12,-15,-85,-15,-25,20,-132,1,0,0,0.5
819,3,-25,-64,5,-14,5,-90,1,0,0,1.0
820,-55,105,30,105,25,40,250,1,0,0,0.125
821,-16,22,2,43,-12,31,70,1,0,0,1.0
822,30,60,20,25,40,80,255,1,0,0,1.0
823,10,-5,35,35,50,5,130,1,0,0,1.0
824,-50,-140,-56,-10,-66,-18,-340,0,0,0,0.125
825,-8,-10,-20,-55,20,10,-63,1,0,0,0.25
826,50,45,30,100,20,40,285,1,0,0,1.0
827,28,27,15,20,30,30,150,1,0,0,0.5
828,39,14,15,52,65,-8,177,0,0,0,2.0
829,35,58,-28,35,40,60,200,1,0,0,1.0
830,17,35,54,65,4,25,200,1,0,0,1.0
831,30,8,13,-15,13,-36,13,0,0,0,1.0
832,-25,10,25,57,83,29,179,1,0,0,1.0
833,-33,-37,-23,7,23,66,3,1,0,0,2.0
834,30,30,-29,20,-9,3,45,1,0,0,1.0
835,3,25,-5,80,60,60,223,1,0,0,1.0
836,60,110,30,90,-40,65,315,1,1,0,1.0
837,-12,-1,-20,-21,-17,-19,-90,0,0,0,1.0
838,4,-15,-15,23,3,-5,-5,0,0,0,0.25
839,80,-20,1,50,-15,-16,80,0,0,0,2.0
840,-30,-59,-30,40,-20,74,-25,1,0,0,1.0
841,-46,-104,-60,-80,-80,-35,-405,0,0,0,2.0
842,6,18,5,48,5,64,146,1,0,0,1.0
843,45,35,5,5,55,15,160,1,0,0,0.5
844,38,28,7,-59,-34,-26,-46,0,0,0,0.5
845,-25,25,55,-20,10,50,95,1,0,0,1.0
846,20,0,-55,-40,0,-10,-85,0,0,0,1.0
847,8,100,50,70,10,-20,218,0,0,0,1.0
848,9,-8,5,26,34,22,88,1,0,0,1.0
849,-26,40,34,-57,68,-15,44,0,0,0,2.0
850,-5,-88,3,-35,20,-55,-160,0,0,0,1.0
851,-10,-6,-5,14,-5,-20,-32,0,0,0,0.25
852,27,15,28,0,25,-25,70,0,0,0,1.0
853,95,45,35,35,35,55,300,1,1,0,1.0
854,-55,-84,-55,-20,-35,-31,-280,0,0,0,1.0
855,-20,34,66,15,10,5,110,1,0,0,1.0
856,10,-65,-165,80,10,70,-60,0,0,0,0.5
857,-39,-56,-35,-70,-30,-50,-280,0,0,0,2.0
858,-20,0,-25,-9,-35,-17,-106,0,0,0,1.0
859,-48,-30,-10,0,0,-2,-90,0,0,0,1.0
860,10,-20,-37,-60,-17,9,-115,1,0,0,1.0
861,38,83,80,8,-20,29,218,1,0,0,0.25
862,20,-65,5,110,-5,15,80,1,1,0,1.0
863,25,31,13,29,-5,-29,64,0,0,0,2.0
864,-9,-50,-113,-50,-113,16,-319,1,0,1,0.5
865,-10,-75,-10,-50,-45,-10,-200,0,0,0,1.0
866,18,30,10,100,90,65,313,1,0,0,1.0
867,-20,15,-20,-35,-45,-7,-112,0,0,0,1.0
868,0,45,70,-90,-40,-85,-100,1,0,0,1.0
869,0,-50,-75,-34,46,20,-93,1,0,0,2.0
870,-10,-75,-5,-2,30,20,-42,1,0,0,2.0
871,10,35,15,30,35,10,135,1,0,0,1.0
872,-56,-55,-20,-75,-84,-42,-332,0,0,1,2.0
873,-14,-21,32,14,32,-8,35,0,0,0,0.25
874,-51,-7,35,6,18,57,58,1,0,0,1.0
875,-18,-45,30,-55,-70,-70,-228,0,0,0,2.0
876,19,26,25,10,70,-10,140,0,0,0,1.0
877,0,20,5,20,0,-15,30,0,0,0,2.0
878,76,83,52,85,57,39,392,1,1,0,1.0
879,-5,-26,-24,6,-36,-35,-120,0,0,0,1.0
880,15,38,23,33,18,66,193,1,0,0,1.0
881,60,55,25,50,20,0,210,0,1,0,1.0
882,-40,-30,-15,60,15,25,15,1,0,0,1.0
883,45,45,25,90,90,40,335,1,0,0,1.0
884,10,70,30,40,80,20,250,1,0,0,1.0
885,-10,-35,43,5,0,-18,-15,0,0,0,2.0
886,-34,22,54,-23,49,-79,-11,0,0,0,1.0
887,25,20,-45,5,30,20,55,1,0,0,0.5
888,15,50,16,0,-4,65,142,1,0,0,1.0
889,5,-105,-55,-75,-55,-80,-365,0,0,1,1.0
890,5,-8,-62,22,-12,53,-2,1,0,0,2.0
891,-31,-5,-80,-30,-23,-48,-217,0,0,1,0.5
892,15,15,14,20,14,56,134,1,0,0,0.5
893,-33,-24,-48,-29,-35,-35,-204,0,0,0,0.5
894,25,62,-15,-30,-40,27,29,1,0,0,2.0
895,10,-40,15,-15,-15,0,-45,0,0,0,1.0
896,-52,-65,-10,-15,-25,-40,-207,0,0,0,0.25
897,-50,-7,-27,-78,-78,-50,-290,0,0,0,1.0
898,-5,-11,5,-11,5,15,-2,1,0,0,1.0
899,-5,-40,21,35,25,4,40,1,1,0,1.0
900,-7,0,10,-46,-7,-20,-70,0,0,0,1.0
901,-25,-70,-35,-35,-40,-50,-255,0,0,0,0.5
902,0,-30,8,-45,13,-46,-100,0,0,0,2.0
903,17,35,15,45,10,-57,65,1,0,0,2.0
904,40,75,63,20,-2,-50,146,1,0,0,4.0
905,-10,-3,-15,13,-35,-45,-95,0,0,0,1.0
906,8,50,-10,5,-20,0,33,0,0,0,2.0
907,-15,5,-26,-25,-21,30,-52,1,0,0,2.0
908,-12,-74,-50,-54,-10,45,-155,0,0,0,0.5
909,24,43,69,39,17,-11,181,0,0,0,1.0
910,-35,32,42,122,42,57,260,1,0,0,2.0
911,10,13,10,3,10,-5,41,0,0,0,1.0
912,-10,-65,-25,-90,-45,-60,-295,0,0,1,1.0
913,-51,-150,-50,-89,-15,-90,-445,1,0,1,2.0
914,30,-5,-40,-30,-80,-60,-185,1,0,0,2.0
915,18,-65,25,105,75,42,200,1,0,0,0.5
916,-6,-24,23,66,31,0,90,0,0,0,0.5
917,-47,-90,-45,-110,-55,-3,-350,0,0,1,0.5
918,-65,-110,-50,-40,-91,-24,-380,0,0,0,1.0
919,-45,-55,185,-65,185,-90,115,0,0,0,1.0
920,24,-14,3,31,16,-40,20,0,0,0,1.0
921,-45,-12,-105,-9,64,48,-59,1,0,0,2.0
922,-22,-15,-115,15,-95,-10,-242,0,0,0,1.0
923,21,22,27,45,35,55,205,1,0,0,2.0
924,15,7,25,80,10,18,155,1,0,0,0.5
925,-5,40,-5,62,5,65,162,1,0,0,1.0
926,-7,-40,3,-2,3,-22,-65,0,0,0,1.0
927,12,0,25,-95,-10,-21,-89,0,0,0,1.0
928,-30,52,30,5,25,59,141,1,0,0,0.5
929,31,-10,20,2,22,24,89,1,0,0,1.0
930,-20,-80,-5,-50,-5,-42,-202,0,0,0,1.0
931,-4,65,-25,114,25,90,265,1,1,0,1.0
932,-33,32,4,86,46,86,221,1,0,0,1.0
933,2,49,-12,-11,-32,59,55,1,0,0,1.0
934,10,-4,-45,46,-25,69,51,1,0,0,0.25
935,-85,-85,-55,-100,-50,-40,-415,0,0,1,2.0
936,-30,-55,6,-60,-44,-15,-198,0,0,0,1.0
937,-60,-52,-40,13,5,-3,-137,0,0,0,0.5
938,80,25,35,-15,70,20,215,1,0,0,1.0
939,-5,3,4,-55,-6,-20,-79,0,0,0,1.0
940,84,0,-70,15,-5,-20,4,0,0,0,0.5
941,-73,-27,-32,-49,-52,6,-227,1,0,0,2.0
942,40,90,25,-40,-15,-20,80,0,0,0,1.0
943,0,10,10,90,20,65,195,1,0,0,0.5
